,Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link,day,month,week,year,season
455,2021-10-03,2021-10-02,Run,664,11.66384938752,4664,6.664454585222302,4.034215183329357,9.002976111359999,14.87278476288,,12008.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/6140253604,Sunday,October,39,2021,autumn
456,2021-10-02,2021-10-01,Run,642,9.70387761024,3453,5.735858834407062,3.831418267318858,10.46051069184,15.659995380479998,152.0,8969.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6138048805,Saturday,October,39,2021,autumn
457,2021-09-30,2021-09-29,Run,754,10.22297151744,3950,6.260066213314245,2.997600264455579,9.58456084608,20.0160550656,158.0,10194.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6133415119,Thursday,September,39,2021,autumn
458,2021-09-29,2021-09-28,Run,593,8.78392829952,3023,5.660616996739044,2.380951493279249,10.59955801344,25.2000739584,158.0,7871.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6131355160,Wednesday,September,39,2021,autumn
459,2021-09-28,2021-09-27,Run,573,8.144004844800001,2869,5.724618229539489,3.267971297621888,10.48104592128,18.3600400896,160.0,7458.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6128236354,Tuesday,September,39,2021,autumn
460,2021-09-27,2021-09-26,Run,735,9.82980877824,3380,5.689262208701185,3.0193234013361967,10.54617607296,19.8720187776,170.0,8803.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6125779990,Monday,September,39,2021,autumn
468,2021-09-09,2021-09-19,Run,571,10.72999534464,3510,5.449997017418277,0.0,11.009168248319998,0.0,158.0,9149.0,,Map My Fitness MapMyFitness Web,http://www.mapmyrun.com/workout/6080160205,Thursday,September,36,2021,autumn
471,2021-09-17,2021-09-15,Run,372,6.342698292480001,1996,5.192910900342002,2.839293525809273,11.5542047808,21.1319741952,150.0,5238.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6101832175,Friday,September,37,2021,autumn
476,2021-09-11,2021-09-11,Run,1139,20.078980416,6474,5.315252674381611,1.937982184045176,11.2882606848,30.9600770688,156.0,16952.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6085126507,Saturday,September,36,2021,autumn
478,2021-09-09,2021-09-09,Run,566,10.63000680192,3510,5.503292024576473,0.0,10.90256530176,0.0,158.0,9149.0,,Map My Fitness MapMyFitness Web,http://www.mapmyrun.com/workout/6080162200,Thursday,September,36,2021,autumn
482,2021-09-07,2021-09-07,Run,684,10.33055616384,3510,5.636315169410642,2.548417243299133,10.64526338304,23.5440589824,158.0,9149.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6075676663,Tuesday,September,36,2021,autumn
485,2021-09-04,2021-09-04,Run,1084,20.3499939456,6597,5.402946790742066,2.38435660741271,11.10505296384,25.1640246528,161.0,17120.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6066447460,Saturday,September,35,2021,autumn
488,2021-09-01,2021-09-01,Run,506,8.22231552384,2659,5.286222212280284,0.9310998767199552,11.35026870912,64.4400649728,156.0,6961.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6059435065,Wednesday,September,35,2021,autumn
493,2021-08-24,2021-08-24,Run,649,10.89369781632,3440,5.250940755985048,3.063726586733476,11.42651942784,19.5839462016,154.0,9024.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6038867338,Tuesday,August,34,2021,summer
500,2021-08-20,2021-08-20,Run,326,5.04630732672,1600,5.228366340571064,2.9550798337707787,11.47586191488,20.3039667072,162.0,4195.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6027494770,Friday,August,33,2021,summer
501,2021-08-17,2021-08-17,Run,2391,40.8300228864,17449,7.122591565258888,2.670939214984491,8.4238697664,22.464028224,143.0,44601.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6021155914,Tuesday,August,33,2021,summer
510,2021-08-13,2021-08-13,Run,276,4.40311690368,1533,5.724549878708344,1.858042780163843,10.4811746688,32.2919701632,148.0,3988.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6009414970,Friday,August,32,2021,summer
513,2021-08-10,2021-08-10,Run,471,7.242225027840001,2577,5.839360633898035,2.6752266762109285,10.2750981696,22.4279789184,150.0,6692.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6002693419,Tuesday,August,32,2021,summer
516,2021-08-07,2021-08-07,Run,1692,30.432051302400005,11452,6.271934403085978,4.457070707070707,9.56645572608,13.461760224,,29615.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5994107260,Saturday,August,31,2021,summer
517,2021-08-04,2021-08-04,Run,1287,22.9666263552,8807,6.391175534876322,4.957622484689414,9.38797947648,12.10257265536,,22743.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5987319724,Wednesday,August,31,2021,summer
518,2021-07-30,2021-07-30,Run,1763,31.36611456,14083,7.483111130994988,4.6926325260478805,8.018041489919998,12.78601277184,,35976.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5973755383,Friday,July,30,2021,summer
519,2021-07-27,2021-07-27,Run,812,14.99086233216,5264,5.852452924918476,4.572577397995705,10.25210064384,13.1217058368,,13686.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5965543582,Tuesday,July,30,2021,summer
520,2021-07-25,2021-07-25,Run,1692,29.0624995584,12252,7.026216893342878,4.365623508709138,8.539436759039999,13.74373338624,,31428.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5959133119,Sunday,July,29,2021,summer
521,2021-07-22,2021-07-21,Run,589,11.072270626560002,3656,5.503236101169172,4.2842300962379705,10.90267795584,14.004849450239998,,9554.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5951087071,Thursday,July,29,2021,summer
522,2021-07-20,2021-07-19,Run,360,6.76859508864,2252,5.545222152628648,4.311433727034121,10.820118608639998,13.9164803712,,5881.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5945617606,Tuesday,July,29,2021,summer
523,2021-07-18,2021-07-17,Run,1602,28.6207346304,10942,6.371850890797741,4.572291567247276,9.4164326784,13.1225105088,,28263.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5940622531,Sunday,July,28,2021,summer
524,2021-07-15,2021-07-15,Run,872,16.2357060096,5576,5.724021713194941,4.393871043108248,10.4821402752,13.65538040064,,14523.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5934397939,Thursday,July,28,2021,summer
525,2021-07-13,2021-07-13,Run,1115,20.1340199808,7498,6.206764992444127,4.393373946154458,9.66687879168,13.65694146432,,19405.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5929242295,Tuesday,July,28,2021,summer
527,2021-07-08,2021-07-08,Run,632,11.91279881088,3759,5.259049650043745,1.455568231527877,11.408897111039998,41.22093254399999,,9861.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5916170917,Thursday,July,27,2021,summer
528,2021-07-06,2021-07-06,Run,246,4.843546076160001,1393,4.793319514038018,3.769728535353536,12.51742935168,15.91626731904,,3686.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5910476887,Tuesday,July,27,2021,summer
529,2021-07-04,2021-07-04,Run,1241,22.9078852992,8041,5.8502346297621886,3.891821760916249,10.25599525632,15.416936156159998,,20907.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5904210316,Sunday,July,26,2021,summer
530,2021-07-01,2021-07-01,Run,242,4.54327467264,1466,5.377905531694902,3.6538987314085736,11.15676118656,16.420780569599998,,3838.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5897717386,Thursday,July,26,2021,summer
531,2021-06-29,2021-06-29,Run,382,7.13037561984,2407,5.626168177841405,4.201506949415414,10.66444676352,14.2805944512,,6278.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5892007108,Tuesday,June,26,2021,summer
532,2021-06-27,2021-06-27,Run,1073,20.2299368832,6318,5.205139485405233,3.982585450966356,11.527071240959998,15.065584174079998,,16963.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5885752009,Sunday,June,25,2021,summer
533,2021-06-23,2021-06-23,Run,621,11.62520903808,3757,5.386281615366261,4.278041239163286,11.13941245824,14.0251110912,,9836.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5875957423,Wednesday,June,25,2021,summer
534,2021-06-21,2021-06-21,Run,415,7.84518185088,2440,5.183652469577667,3.712761224449217,11.57485266432,16.1605496448,,6409.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5869828873,Monday,June,25,2021,summer
535,2021-06-19,2021-06-19,Run,959,17.8754666112,6059,5.649264545056867,3.499730324902569,10.62084963456,17.1441806976,,15798.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5863721458,Saturday,June,24,2021,summer
536,2021-06-16,2021-06-16,Run,738,13.76951507712,4665,5.646530511811024,4.392156058617672,10.625999535359998,13.66070732928,,12164.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5856764353,Wednesday,June,24,2021,summer
537,2021-06-14,2021-06-14,Run,396,7.320052903680001,2551,5.808248578302711,4.386103903205281,10.3301377344,13.67956884096,,6636.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5848857094,Monday,June,24,2021,summer
538,2021-06-12,2021-06-12,Run,1064,19.6494465024,6829,5.792341475781437,4.444369879901376,10.35851046912,13.500239639039998,,17770.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5845089196,Saturday,June,23,2021,summer
539,2021-06-10,2021-06-10,Run,513,9.6688582848,3022,5.209165970730932,3.621028195339219,11.5181554752,16.569966758399996,,7935.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5839049539,Thursday,June,23,2021,summer
540,2021-06-08,2021-06-08,Run,758,14.19958007424,4521,5.306491340571065,4.140625,11.30689688832,14.490549469439998,,11851.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5832925348,Tuesday,June,23,2021,summer
541,2021-06-06,2021-06-06,Run,581,11.0079934272,3398,5.144748419231687,3.956456792332777,11.66236879104,15.165073820159998,,8932.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5826879241,Sunday,June,22,2021,summer
542,2021-06-04,2021-06-04,Run,829,15.19803318528,5385,5.905368895649407,3.717266165592937,10.16023928832,16.140915648,,13991.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5820108799,Friday,June,22,2021,summer
543,2021-06-02,2021-06-02,Run,569,10.64278499328,3430,5.371405989024098,4.385911278135687,11.17026358272,13.68016429824,,8982.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5814841753,Wednesday,June,22,2021,summer
544,2021-05-31,2021-05-31,Run,394,7.375655738880001,2399,5.420991410164638,4.492526147299769,11.06808633216,13.35551133312,,6277.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5807368570,Monday,May,22,2021,spring
545,2021-05-27,2021-05-27,Run,592,11.09708671104,3655,5.489429233277658,4.134547989739919,10.9301011776,14.51187327744,,9553.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5797930588,Thursday,May,21,2021,spring
546,2021-05-25,2021-05-25,Run,706,13.2387856128,4389,5.525425266443967,4.389906694901773,10.8588877056,13.667724069119998,,11465.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5791601263,Tuesday,May,21,2021,spring
547,2021-05-22,2021-05-22,Run,871,15.564963617280002,5899,6.316548854688618,3.873777141493677,9.49887937152,15.488761178879995,,15247.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5781948568,Saturday,May,20,2021,spring
548,2021-05-19,2021-05-19,Run,491,9.187905830400002,3088,5.601568092340729,4.503816461862722,10.71127867392,13.322036977919998,,8057.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5774149084,Wednesday,May,20,2021,spring
549,2021-05-18,2021-05-18,Run,424,7.919243861760001,2666,5.610801668257377,4.471387099339855,10.69365635712,13.41864589824,,6955.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5771098462,Tuesday,May,20,2021,spring
550,2021-05-15,2021-05-15,Run,1146,21.3827099904,7231,5.636172254036427,2.808374095283544,10.64552087808,21.3646853376,,18858.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5762997697,Saturday,May,19,2021,spring
551,2021-05-12,2021-05-12,Run,1082,20.1800472192,6835,5.645026793525809,3.0126125924600333,10.62881588736,19.9162757376,,17807.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5754131575,Wednesday,May,19,2021,spring
552,2021-05-09,2021-05-09,Run,745,13.8565323072,4737,5.697675574644078,4.2744994233675335,10.53061371648,14.03673055488,,12343.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5745455092,Sunday,May,18,2021,spring
553,2021-05-07,2021-05-07,Run,928,17.3941118208,5742,5.501881511970094,1.3437214169251572,10.905365560319998,44.652053952,,15005.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5740327039,Friday,May,18,2021,spring
554,2021-05-04,2021-05-04,Run,547,10.238485593600002,3339,5.435376153264932,4.264197089000239,11.03879627136,14.0706555264,,8735.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5731370290,Tuesday,May,18,2021,spring
555,2021-05-02,2021-05-02,Run,1096,20.1847143168,7084,5.849315000397677,4.134460997773005,10.257620693759998,14.5121790528,,18419.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5725643113,Sunday,May,17,2021,spring
556,2021-04-29,2021-04-29,Run,269,5.03489707776,1692,5.600903225165037,3.8760886423288,10.71255005568,15.47952354432,,4415.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5716522168,Thursday,April,17,2021,spring
557,2021-04-26,2021-04-26,Run,900,16.8495098112,5471,5.4116211325857,4.277624920464487,11.0872536192,14.02646294016,,14317.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5706494890,Monday,April,17,2021,spring
558,2021-04-24,2021-04-24,Run,292,5.330002487040001,1918,5.997499602322437,4.500833880139982,10.0041651072,13.330856183039998,,4977.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5699333002,Saturday,April,16,2021,spring
559,2021-04-22,2021-04-22,Run,598,11.18782152576,3622,5.395751312335958,4.292078014395927,11.11985892864,13.979228693759998,,9481.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5694892084,Thursday,April,16,2021,spring
560,2021-04-20,2021-04-20,Run,801,15.00999743232,4963,5.51077333373101,4.226299659985683,10.8877754304,14.19681200256,,12967.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5688882091,Tuesday,April,16,2021,spring
561,2021-04-16,2021-04-16,Run,569,10.656271296000002,3465,5.419338562793286,4.316647031336992,11.07146595456,13.89967881984,,9066.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5676595231,Friday,April,15,2021,spring
562,2021-04-13,2021-04-13,Run,803,15.029599242240002,4863,5.392694166070149,4.170544022906228,11.12616755712,14.386618033919998,,12730.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5666645728,Tuesday,April,15,2021,spring
563,2021-04-11,2021-04-11,Run,340,6.309996422400001,2172,5.736927592857711,4.272268700787401,10.458563385599998,14.04406916352,,5656.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5659016641,Sunday,April,14,2021,spring
564,2021-04-09,2021-04-09,Run,549,10.280392911360002,3397,5.507243945359102,4.382618010816829,10.89474388992,13.6904480064,,8876.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5654089717,Friday,April,14,2021,spring
565,2021-04-06,2021-04-06,Run,801,15.00885479808,4988,5.5389525172989735,4.238037361807047,10.83236571648,14.15749572864,,13027.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5643932065,Tuesday,April,14,2021,spring
566,2021-04-04,2021-04-04,Run,543,10.050755616000002,3474,5.760757178080012,2.777715640658554,10.41530421888,21.6004542336,,9044.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5636301943,Sunday,April,13,2021,spring
567,2021-04-02,2021-04-02,Run,592,11.08984466304,3651,5.487005885627933,4.270093901614571,10.934929209599998,14.051214650879997,,9543.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5631757072,Friday,April,13,2021,spring
568,2021-03-30,2021-03-30,Run,770,14.2339234752,4950,5.796013779527559,4.254311073331743,10.3519443456,14.10334130304,,12880.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5621671318,Tuesday,March,13,2021,spring
569,2021-03-27,2021-03-27,Run,546,10.121164416,3487,5.742097401177125,4.48459745088682,10.4491487232,13.3791204096,,9080.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5611592656,Saturday,March,12,2021,spring
570,2021-03-24,2021-03-24,Run,380,7.09979808384,2389,5.608135985842679,4.5585965461703655,10.69874188416,13.1619394368,,6233.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5602960030,Wednesday,March,12,2021,spring
571,2021-03-22,2021-03-22,Run,719,13.462564896,4428,5.48186714586813,4.1876130895569865,10.94518073088,14.32797353856,,11575.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5596266490,Monday,March,12,2021,spring
572,2021-03-19,2021-03-19,Run,615,11.53173833856,3848,5.561464795593732,4.50205798138869,10.78852718592,13.32723515904,,10046.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5585797684,Friday,March,11,2021,spring
573,2021-03-17,2021-03-17,Run,573,10.7349682176,3573,5.547291318698799,4.205620426708025,10.8160791552,14.266625345279998,,9330.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5580008314,Wednesday,March,11,2021,spring
574,2021-03-14,2021-03-14,Run,354,6.448544847360001,2321,5.998773413266523,4.614265191282907,10.00204077312,13.003161557759997,,6023.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5569281232,Sunday,March,10,2021,spring
575,2021-03-11,2021-03-11,Run,595,11.1101867712,3748,5.622471019247594,4.297471516344547,10.671463503359998,13.961702937599998,,9776.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5560812061,Thursday,March,10,2021,spring
576,2021-03-09,2021-03-09,Run,447,8.36670586752,2745,5.468109987671995,1.4982875009941938,10.97271660672,40.0456286208,,7177.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5553979465,Tuesday,March,10,2021,spring
577,2021-03-05,2021-03-05,Run,210,3.8263762944000006,1381,6.015270818420425,4.767650670086693,9.97461755136,12.5848286784,,3583.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/5540386789,Friday,March,9,2021,spring
